@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
197,962,810,128,6515,0.019268,0.542889,0.882569,0.542889,0.117431,0.672257,0.129531,4.191206,0.493827
198,960,812,127,6516,0.019118,0.541761,0.883165,0.541761,0.116835,0.671563,0.129174,4.194035,0.497778
199,960,812,126,6517,0.018967,0.541761,0.883978,0.541761,0.116022,0.671798,0.129055,4.197897,0.497797
200,960,812,125,6518,0.018817,0.541761,0.884793,0.541761,0.115207,0.672034,0.128936,4.201766,0.497917
201,960,812,124,6519,0.018666,0.541761,0.885609,0.541761,0.114391,0.672269,0.128818,4.205643,0.5
202,960,812,120,6523,0.018064,0.541761,0.888889,0.541761,0.111111,0.673212,0.128342,4.221219,0.5
203,959,813,120,6523,0.018064,0.541196,0.888786,0.541196,0.111214,0.672746,0.128223,4.22073,0.50641
204,959,813,119,6524,0.017914,0.541196,0.88961,0.541196,0.11039,0.672982,0.128105,4.224645,0.506667
205,959,813,117,6526,0.017613,0.541196,0.891264,0.541196,0.108736,0.673455,0.127867,4.232498,0.5125
206,958,814,117,6526,0.017613,0.540632,0.891163,0.540632,0.108837,0.672989,0.127748,4.232017,0.518072
207,957,815,117,6526,0.017613,0.540068,0.891061,0.540068,0.108939,0.672523,0.127629,4.231536,0.52381
208,956,816,117,6526,0.017613,0.539503,0.89096,0.539503,0.10904,0.672056,0.12751,4.231054,0.527871
209,955,817,117,6526,0.017613,0.538939,0.890858,0.538939,0.109142,0.671589,0.127392,4.230571,0.530159
210,955,817,115,6528,0.017311,0.538939,0.892523,0.538939,0.107477,0.672062,0.127154,4.238479,0.530864
211,955,817,114,6529,0.017161,0.538939,0.893358,0.538939,0.106642,0.672298,0.127035,4.242444,0.565301
212,955,817,113,6530,0.01701,0.538939,0.894195,0.538939,0.105805,0.672535,0.126916,4.246416,0.6
213,955,817,111,6532,0.016709,0.538939,0.895872,0.538939,0.104128,0.673009,0.126679,4.254383,0.604548
214,952,820,111,6532,0.016709,0.537246,0.895579,0.537246,0.104421,0.671605,0.126322,4.252987,0.605
215,951,821,111,6532,0.016709,0.536682,0.89548,0.536682,0.10452,0.671136,0.126203,4.25252,0.605128
216,950,822,111,6532,0.016709,0.536117,0.895382,0.536117,0.104618,0.670667,0.126084,4.252053,0.605333
217,950,822,109,6534,0.016408,0.536117,0.897073,0.536117,0.102927,0.671141,0.125847,4.260083,0.605479
218,949,823,109,6534,0.016408,0.535553,0.896975,0.535553,0.103025,0.670671,0.125728,4.259621,0.61806
219,947,825,109,6534,0.016408,0.534424,0.89678,0.534424,0.10322,0.669731,0.12549,4.258694,0.618103
220,945,827,109,6534,0.016408,0.533296,0.896584,0.533296,0.103416,0.66879,0.125253,4.257764,0.626856
