RefactoringType,FilePath,AuthorName,AuthorGroup,L1,L2,L3,L4,L5,L6
Move Class,hibernate-validator/src/test/java/org/hibernate/validator/xml/mixedconfiguration/annotation/GameDetail.java,Hardy Ferentschik,extremely high,hibernate-validator,src,test,java,org,hibernate/validator/xml/mixedconfiguration/annotation/GameDetail.java
Move Class,hibernate-validator/src/test/java/org/hibernate/validator/xml/mixedconfiguration/annotation/PersonCompetition.java,Hardy Ferentschik,extremely high,hibernate-validator,src,test,java,org,hibernate/validator/xml/mixedconfiguration/annotation/PersonCompetition.java
Move Class,hibernate-validator/src/test/java/org/hibernate/validator/xml/mixedconfiguration/annotation/TeamCompetition.java,Hardy Ferentschik,extremely high,hibernate-validator,src,test,java,org,hibernate/validator/xml/mixedconfiguration/annotation/TeamCompetition.java
Move Class,hibernate-validator/src/test/java/org/hibernate/validator/xml/mixedconfiguration/xml/Competition.java,Hardy Ferentschik,extremely high,hibernate-validator,src,test,java,org,hibernate/validator/xml/mixedconfiguration/xml/Competition.java
Move Class,hibernate-validator/src/test/java/org/hibernate/validator/xml/mixedconfiguration/xml/Fixture.java,Hardy Ferentschik,extremely high,hibernate-validator,src,test,java,org,hibernate/validator/xml/mixedconfiguration/xml/Fixture.java
Move Class,hibernate-validator/src/test/java/org/hibernate/validator/xml/mixedconfiguration/xml/Game.java,Hardy Ferentschik,extremely high,hibernate-validator,src,test,java,org,hibernate/validator/xml/mixedconfiguration/xml/Game.java
Move Class,hibernate-validator/src/test/java/org/hibernate/validator/xml/mixedconfiguration/xml/GameDetail.java,Hardy Ferentschik,extremely high,hibernate-validator,src,test,java,org,hibernate/validator/xml/mixedconfiguration/xml/GameDetail.java
Move Class,hibernate-validator/src/test/java/org/hibernate/validator/xml/mixedconfiguration/xml/PersonCompetition.java,Hardy Ferentschik,extremely high,hibernate-validator,src,test,java,org,hibernate/validator/xml/mixedconfiguration/xml/PersonCompetition.java
Move Class,hibernate-validator/src/test/java/org/hibernate/validator/xml/mixedconfiguration/xml/TeamCompetition.java,Hardy Ferentschik,extremely high,hibernate-validator,src,test,java,org,hibernate/validator/xml/mixedconfiguration/xml/TeamCompetition.java
Extract Method,hibernate-validator/src/main/java/org/hibernate/validator/util/ReflectionHelper.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/ReflectionHelper.java
Rename Method,hibernate-validator/src/main/java/org/hibernate/validator/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/xml/XmlMappingParser.java
Rename Method,hibernate-validator/src/main/java/org/hibernate/validator/engine/ValidatorFactoryImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/engine/ValidatorFactoryImpl.java
Rename Variable,hibernate-validator/src/main/java/org/hibernate/validator/engine/ValidatorFactoryImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/engine/ValidatorFactoryImpl.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/engine/ValidatorFactoryImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/engine/ValidatorFactoryImpl.java
Extract Method,hibernate-validator/src/main/java/org/hibernate/validator/util/ReflectionHelper.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/ReflectionHelper.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/ContainsField.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/ContainsField.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/ContainsMethod.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/ContainsMethod.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/GetAnnotationParameter.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/GetAnnotationParameter.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/GetClassLoader.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/GetClassLoader.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/GetConstructor.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/GetConstructor.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/GetDeclaredField.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/GetDeclaredField.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/GetDeclaredFields.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/GetDeclaredFields.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/GetDeclaredMethods.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/GetDeclaredMethods.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/GetMethod.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/GetMethod.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/GetMethodFromPropertyName.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/GetMethodFromPropertyName.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/GetMethods.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/GetMethods.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/LoadClass.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/LoadClass.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/NewInstance.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/NewInstance.java
Move Class,hibernate-validator/src/main/java/org/hibernate/validator/util/SetAccessibility.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/SetAccessibility.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/xml/XmlMappingParser.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/xml/XmlMappingParser.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/xml/XmlMappingParser.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/xml/ValidationXmlParser.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/xml/ValidationXmlParser.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/xml/ValidationXmlParser.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/xml/ValidationXmlParser.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/util/annotationfactory/AnnotationFactory.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/annotationfactory/AnnotationFactory.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/resourceloading/PlatformResourceBundleLocator.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/resourceloading/PlatformResourceBundleLocator.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/util/annotationfactory/AnnotationFactory.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/annotationfactory/AnnotationFactory.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/xml/XmlMappingParser.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/metadata/BeanMetaDataImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/metadata/BeanMetaDataImpl.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/xml/XmlMappingParser.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/metadata/ConstraintHelper.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/metadata/ConstraintHelper.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/metadata/ConstraintDescriptorImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/metadata/ConstraintDescriptorImpl.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/util/annotationfactory/AnnotationProxy.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/annotationfactory/AnnotationProxy.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/metadata/BeanMetaDataImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/metadata/BeanMetaDataImpl.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/metadata/ConstraintDescriptorImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/metadata/ConstraintDescriptorImpl.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/engine/resolver/DefaultTraversableResolver.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/engine/resolver/DefaultTraversableResolver.java
Extract And Move Method,hibernate-validator/src/main/java/org/hibernate/validator/engine/ConstraintValidatorFactoryImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/engine/ConstraintValidatorFactoryImpl.java
Move Attribute,hibernate-validator/src/main/java/org/hibernate/validator/util/privilegedactions/NewInstance.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/util/privilegedactions/NewInstance.java
Move Method,hibernate-validator/src/main/java/org/hibernate/validator/engine/resolver/DefaultTraversableResolver.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/engine/resolver/DefaultTraversableResolver.java
Move Method,hibernate-validator/src/main/java/org/hibernate/validator/xml/ValidationXmlParser.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/xml/ValidationXmlParser.java
Move Method,hibernate-validator/src/main/java/org/hibernate/validator/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/xml/XmlMappingParser.java
Extract Method,hibernate-validator/src/main/java/org/hibernate/validator/engine/ValidatorFactoryImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/engine/ValidatorFactoryImpl.java
Extract Method,hibernate-validator/src/main/java/org/hibernate/validator/engine/ValidatorFactoryImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/engine/ValidatorFactoryImpl.java
Extract Method,hibernate-validator/src/main/java/org/hibernate/validator/engine/ValidatorFactoryImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/engine/ValidatorFactoryImpl.java
Extract Method,hibernate-validator/src/main/java/org/hibernate/validator/engine/ValidatorFactoryImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/engine/ValidatorFactoryImpl.java
Parameterize Variable,hibernate-validator/src/main/java/org/hibernate/validator/engine/ValidatorFactoryImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/engine/ValidatorFactoryImpl.java
Rename Variable,hibernate-validator/src/main/java/org/hibernate/validator/engine/ValidatorFactoryImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/engine/ValidatorFactoryImpl.java
Rename Variable,hibernate-validator/src/main/java/org/hibernate/validator/engine/ValidatorFactoryImpl.java,Hardy Ferentschik,extremely high,hibernate-validator,src,main,java,org,hibernate/validator/engine/ValidatorFactoryImpl.java
