@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
203,5940,0,2217,258,0.895758,1,0.728209,1,0.271791,0.842732,0.96934,1.031629,0.000383
204,5940,0,2216,259,0.895354,1,0.728298,1,0.271702,0.842792,0.969222,1.031756,0.000383
205,5940,0,2215,260,0.894949,1,0.728387,1,0.271613,0.842852,0.969103,1.031882,0.000387
206,5940,0,2214,261,0.894545,1,0.728477,1,0.271523,0.842912,0.968984,1.032009,0.000391
207,5940,0,2213,262,0.894141,1,0.728566,1,0.271434,0.842972,0.968865,1.032135,0.000395
208,5940,0,2212,263,0.893737,1,0.728656,1,0.271344,0.843032,0.968746,1.032262,0.000401
209,5940,0,2211,264,0.893333,1,0.728745,1,0.271255,0.843091,0.968627,1.032389,0.000402
210,5940,0,2208,267,0.892121,1,0.729013,1,0.270987,0.843271,0.968271,1.032769,0.000404
211,5940,0,2207,268,0.891717,1,0.729103,1,0.270897,0.843331,0.968152,1.032896,0.000406
212,5940,0,2206,269,0.891313,1,0.729192,1,0.270808,0.843391,0.968033,1.033022,0.000407
213,5940,0,2205,270,0.890909,1,0.729282,1,0.270718,0.84345,0.967914,1.033149,0.000407
214,5940,0,2202,273,0.889697,1,0.72955,1,0.27045,0.84363,0.967558,1.03353,0.000412
215,5940,0,2201,274,0.889293,1,0.72964,1,0.27036,0.84369,0.967439,1.033657,0.000415
216,5940,0,2200,275,0.888889,1,0.72973,1,0.27027,0.84375,0.96732,1.033784,0.000423
217,5940,0,2199,276,0.888485,1,0.729819,1,0.270181,0.84381,0.967201,1.033911,0.000439
218,5940,0,2198,277,0.888081,1,0.729909,1,0.270091,0.84387,0.967083,1.034038,0.000439
219,5940,0,2197,278,0.887677,1,0.729999,1,0.270001,0.84393,0.966964,1.034165,0.000457
220,5940,0,2196,279,0.887273,1,0.730088,1,0.269912,0.84399,0.966845,1.034292,0.000462
221,5940,0,2195,280,0.886869,1,0.730178,1,0.269822,0.84405,0.966726,1.034419,0.000471
222,5940,0,2194,281,0.886465,1,0.730268,1,0.269732,0.84411,0.966607,1.034546,0.000474
223,5940,0,2193,282,0.886061,1,0.730358,1,0.269642,0.84417,0.966488,1.034674,0.000475
224,5940,0,2192,283,0.885657,1,0.730448,1,0.269552,0.84423,0.96637,1.034801,0.000487
225,5940,0,2191,284,0.885253,1,0.730537,1,0.269463,0.84429,0.966251,1.034928,0.000498
