@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
189,315,0,7651,449,0.944568,1,0.039543,1,0.960457,0.076078,0.946643,1.056365,0
190,315,0,7650,450,0.944444,1,0.039548,1,0.960452,0.076087,0.946524,1.056497,0
191,315,0,7648,452,0.944198,1,0.039558,1,0.960442,0.076105,0.946286,1.056763,0
192,315,0,7646,454,0.943951,1,0.039568,1,0.960432,0.076124,0.946049,1.057028,0
193,315,0,7645,455,0.943827,1,0.039573,1,0.960427,0.076133,0.94593,1.057161,0
194,315,0,7644,456,0.943704,1,0.039578,1,0.960422,0.076142,0.945811,1.057294,0
195,315,0,7643,457,0.94358,1,0.039583,1,0.960417,0.076151,0.945692,1.057426,0
196,315,0,7642,458,0.943457,1,0.039588,1,0.960412,0.076161,0.945573,1.057559,0
197,315,0,7641,459,0.943333,1,0.039593,1,0.960407,0.07617,0.945455,1.057692,0
198,315,0,7640,460,0.94321,1,0.039598,1,0.960402,0.076179,0.945336,1.057825,0
199,315,0,7639,461,0.943086,1,0.039603,1,0.960397,0.076188,0.945217,1.057958,0
200,315,0,7638,462,0.942963,1,0.039608,1,0.960392,0.076197,0.945098,1.058091,0
201,315,0,7637,463,0.94284,1,0.039613,1,0.960387,0.076207,0.944979,1.058224,0
202,315,0,7635,465,0.942593,1,0.039623,1,0.960377,0.076225,0.944742,1.058491,0
203,315,0,7633,467,0.942346,1,0.039633,1,0.960367,0.076243,0.944504,1.058757,0
204,315,0,7632,468,0.942222,1,0.039638,1,0.960362,0.076253,0.944385,1.05889,0
205,315,0,7631,469,0.942099,1,0.039643,1,0.960357,0.076262,0.944266,1.059023,0
206,315,0,7630,470,0.941975,1,0.039648,1,0.960352,0.076271,0.944147,1.059157,0
207,315,0,7629,471,0.941852,1,0.039653,1,0.960347,0.07628,0.944029,1.05929,0
208,315,0,7627,473,0.941605,1,0.039663,1,0.960337,0.076299,0.943791,1.059557,0
209,315,0,7625,475,0.941358,1,0.039673,1,0.960327,0.076317,0.943553,1.059824,0
210,315,0,7624,476,0.941235,1,0.039678,1,0.960322,0.076327,0.943434,1.059957,0
211,315,0,7623,477,0.941111,1,0.039683,1,0.960317,0.076336,0.943316,1.060091,0
212,315,0,7622,478,0.940988,1,0.039688,1,0.960312,0.076345,0.943197,1.060224,0
213,315,0,7621,479,0.940864,1,0.039693,1,0.960307,0.076354,0.943078,1.060358,0
214,315,0,7619,481,0.940617,1,0.039703,1,0.960297,0.076373,0.94284,1.060625,0
215,315,0,7617,483,0.94037,1,0.039713,1,0.960287,0.076391,0.942602,1.060893,0
216,315,0,7616,484,0.940247,1,0.039718,1,0.960282,0.076401,0.942484,1.061026,0
217,315,0,7615,485,0.940123,1,0.039723,1,0.960277,0.07641,0.942365,1.06116,0
218,315,0,7614,486,0.94,1,0.039728,1,0.960272,0.076419,0.942246,1.061294,0
219,315,0,7612,488,0.939753,1,0.039738,1,0.960262,0.076438,0.942008,1.061562,0
220,315,0,7610,490,0.939506,1,0.039748,1,0.960252,0.076456,0.941771,1.06183,0
221,315,0,7609,491,0.939383,1,0.039753,1,0.960247,0.076466,0.941652,1.061964,0
222,315,0,7608,492,0.939259,1,0.039758,1,0.960242,0.076475,0.941533,1.062098,0
223,315,0,7607,493,0.939136,1,0.039763,1,0.960237,0.076484,0.941414,1.062232,0
224,315,0,7606,494,0.939012,1,0.039768,1,0.960232,0.076493,0.941295,1.062366,0
225,315,0,7605,495,0.938889,1,0.039773,1,0.960227,0.076503,0.941176,1.0625,0
226,315,0,7604,496,0.938765,1,0.039778,1,0.960222,0.076512,0.941058,1.062634,0
227,315,0,7603,497,0.938642,1,0.039783,1,0.960217,0.076521,0.940939,1.062768,0
228,315,0,7602,498,0.938519,1,0.039788,1,0.960212,0.076531,0.94082,1.062903,0
229,315,0,7600,500,0.938272,1,0.039798,1,0.960202,0.076549,0.940582,1.063171,0
230,315,0,7599,501,0.938148,1,0.039803,1,0.960197,0.076559,0.940463,1.063306,0
231,315,0,7598,502,0.938025,1,0.039808,1,0.960192,0.076568,0.940345,1.06344,0
232,315,0,7597,503,0.937901,1,0.039813,1,0.960187,0.076577,0.940226,1.063574,0
233,315,0,7596,504,0.937778,1,0.039818,1,0.960182,0.076586,0.940107,1.063709,0
234,315,0,7595,505,0.937654,1,0.039823,1,0.960177,0.076596,0.939988,1.063843,0
235,315,0,7594,506,0.937531,1,0.039828,1,0.960172,0.076605,0.939869,1.063978,0
236,315,0,7593,507,0.937407,1,0.039833,1,0.960167,0.076614,0.93975,1.064112,0
237,315,0,7591,509,0.93716,1,0.039843,1,0.960157,0.076633,0.939513,1.064381,0
238,315,0,7589,511,0.936914,1,0.039853,1,0.960147,0.076652,0.939275,1.064651,0
239,315,0,7587,513,0.936667,1,0.039863,1,0.960137,0.07667,0.939037,1.06492,0
240,315,0,7585,515,0.93642,1,0.039873,1,0.960127,0.076689,0.9388,1.06519,0
241,315,0,7584,516,0.936296,1,0.039878,1,0.960122,0.076698,0.938681,1.065325,0
242,315,0,7582,518,0.936049,1,0.039889,1,0.960111,0.076717,0.938443,1.065595,0
243,315,0,7581,519,0.935926,1,0.039894,1,0.960106,0.076726,0.938324,1.065729,0
244,315,0,7579,521,0.935679,1,0.039904,1,0.960096,0.076745,0.938087,1.065999,0
245,315,0,7577,523,0.935432,1,0.039914,1,0.960086,0.076764,0.937849,1.06627,0
246,315,0,7576,524,0.935309,1,0.039919,1,0.960081,0.076773,0.93773,1.066405,0
247,315,0,7575,525,0.935185,1,0.039924,1,0.960076,0.076782,0.937611,1.06654,0
248,315,0,7573,527,0.934938,1,0.039934,1,0.960066,0.076801,0.937374,1.06681,0
249,315,0,7569,531,0.934444,1,0.039954,1,0.960046,0.076839,0.936898,1.067352,0
250,315,0,7568,532,0.934321,1,0.039959,1,0.960041,0.076848,0.93678,1.067487,0
251,315,0,7567,533,0.934198,1,0.039964,1,0.960036,0.076857,0.936661,1.067622,0
252,315,0,7566,534,0.934074,1,0.03997,1,0.96003,0.076867,0.936542,1.067758,0
253,315,0,7565,535,0.933951,1,0.039975,1,0.960025,0.076876,0.936423,1.067893,0
254,315,0,7564,536,0.933827,1,0.03998,1,0.96002,0.076886,0.936304,1.068029,0
255,315,0,7563,537,0.933704,1,0.039985,1,0.960015,0.076895,0.936185,1.068165,0
256,315,0,7562,538,0.93358,1,0.03999,1,0.96001,0.076904,0.936067,1.0683,0
257,315,0,7561,539,0.933457,1,0.039995,1,0.960005,0.076914,0.935948,1.068436,0
