@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
209,385,3,6145,1882,0.765541,0.992268,0.058959,0.992268,0.941041,0.111304,0.775995,1.278704,0.000024
210,385,3,6144,1883,0.765417,0.992268,0.058968,0.992268,0.941032,0.11132,0.775876,1.2789,0.000024
211,385,3,6142,1885,0.765168,0.992268,0.058986,0.992268,0.941014,0.111352,0.775639,1.279291,0.000024
212,385,3,6140,1887,0.764918,0.992268,0.059004,0.992268,0.940996,0.111384,0.775401,1.279684,0.000024
213,385,3,6139,1888,0.764794,0.992268,0.059013,0.992268,0.940987,0.1114,0.775282,1.27988,0.000024
214,385,3,6138,1889,0.764669,0.992268,0.059022,0.992268,0.940978,0.111417,0.775163,1.280076,0.000024
215,385,3,6137,1890,0.764545,0.992268,0.059031,0.992268,0.940969,0.111433,0.775045,1.280272,0.000024
216,385,3,6136,1891,0.76442,0.992268,0.05904,0.992268,0.94096,0.111449,0.774926,1.280469,0.000024
217,385,3,6135,1892,0.764296,0.992268,0.059049,0.992268,0.940951,0.111465,0.774807,1.280665,0.000024
218,385,3,6132,1895,0.763922,0.992268,0.059076,0.992268,0.940924,0.111513,0.77445,1.281254,0.000024
219,385,3,6131,1896,0.763797,0.992268,0.059085,0.992268,0.940915,0.11153,0.774332,1.281451,0.000025
220,385,3,6130,1897,0.763673,0.992268,0.059094,0.992268,0.940906,0.111546,0.774213,1.281648,0.000025
221,385,3,6129,1898,0.763548,0.992268,0.059103,0.992268,0.940897,0.111562,0.774094,1.281845,0.000025
222,385,3,6128,1899,0.763423,0.992268,0.059113,0.992268,0.940887,0.111578,0.773975,1.282041,0.000025
