@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
184,180,3,3105,2036,0.603968,0.983607,0.054795,0.983607,0.945205,0.103806,0.617017,1.594131,0.000242
185,180,3,3103,2038,0.603579,0.983607,0.054828,0.983607,0.945172,0.103866,0.616642,1.595102,0.000243
186,180,3,3102,2039,0.603385,0.983607,0.054845,0.983607,0.945155,0.103896,0.616454,1.595588,0.000245
187,180,3,3101,2040,0.60319,0.983607,0.054861,0.983607,0.945139,0.103926,0.616266,1.596075,0.000247
188,180,3,3100,2041,0.602996,0.983607,0.054878,0.983607,0.945122,0.103956,0.616078,1.596561,0.000248
189,180,3,3099,2042,0.602801,0.983607,0.054895,0.983607,0.945105,0.103986,0.61589,1.597048,0.000255
190,180,3,3097,2044,0.602412,0.983607,0.054928,0.983607,0.945072,0.104046,0.615515,1.598023,0.000259
191,180,3,3096,2045,0.602217,0.983607,0.054945,0.983607,0.945055,0.104076,0.615327,1.598511,0.000261
192,180,3,3095,2046,0.602023,0.983607,0.054962,0.983607,0.945038,0.104106,0.615139,1.598999,0.000264
193,180,3,3094,2047,0.601828,0.983607,0.054979,0.983607,0.945021,0.104137,0.614951,1.599487,0.000264
194,180,3,3093,2048,0.601634,0.983607,0.054995,0.983607,0.945005,0.104167,0.614763,1.599976,0.000264
195,180,3,3092,2049,0.601439,0.983607,0.055012,0.983607,0.944988,0.104197,0.614576,1.600465,0.000266
196,180,3,3091,2050,0.601245,0.983607,0.055029,0.983607,0.944971,0.104227,0.614388,1.600954,0.000267
197,180,3,3090,2051,0.60105,0.983607,0.055046,0.983607,0.944954,0.104257,0.6142,1.601444,0.000269
198,180,3,3089,2052,0.600856,0.983607,0.055063,0.983607,0.944937,0.104287,0.614012,1.601934,0.000272
199,180,3,3088,2053,0.600661,0.983607,0.05508,0.983607,0.94492,0.104318,0.613824,1.602424,0.000272
200,180,3,3087,2054,0.600467,0.983607,0.055096,0.983607,0.944904,0.104348,0.613636,1.602914,0.000274
201,180,3,3086,2055,0.600272,0.983607,0.055113,0.983607,0.944887,0.104378,0.613449,1.603405,0.000276
202,180,3,3085,2056,0.600078,0.983607,0.05513,0.983607,0.94487,0.104408,0.613261,1.603896,0.000276
203,180,3,3084,2057,0.599883,0.983607,0.055147,0.983607,0.944853,0.104439,0.613073,1.604388,0.000276
204,180,3,3083,2058,0.599689,0.983607,0.055164,0.983607,0.944836,0.104469,0.612885,1.604879,0.000277
205,180,3,3082,2059,0.599494,0.983607,0.055181,0.983607,0.944819,0.104499,0.612697,1.605371,0.000277
206,180,3,3081,2060,0.5993,0.983607,0.055198,0.983607,0.944802,0.10453,0.612509,1.605864,0.000277
207,180,3,3080,2061,0.599105,0.983607,0.055215,0.983607,0.944785,0.10456,0.612322,1.606356,0.00028
208,180,3,3079,2062,0.598911,0.983607,0.055232,0.983607,0.944768,0.10459,0.612134,1.606849,0.000283
209,180,3,3078,2063,0.598716,0.983607,0.055249,0.983607,0.944751,0.104621,0.611946,1.607342,0.000286
210,180,3,3077,2064,0.598522,0.983607,0.055266,0.983607,0.944734,0.104651,0.611758,1.607836,0.000287
211,180,3,3076,2065,0.598327,0.983607,0.055283,0.983607,0.944717,0.104682,0.61157,1.60833,0.00029
212,180,3,3075,2066,0.598133,0.983607,0.0553,0.983607,0.9447,0.104712,0.611382,1.608824,0.00029
213,180,3,3074,2067,0.597938,0.983607,0.055317,0.983607,0.944683,0.104743,0.611195,1.609318,0.000291
214,180,3,3073,2068,0.597744,0.983607,0.055334,0.983607,0.944666,0.104773,0.611007,1.609813,0.000295
215,180,3,3072,2069,0.597549,0.983607,0.055351,0.983607,0.944649,0.104803,0.610819,1.610308,0.000299
216,180,3,3070,2071,0.59716,0.983607,0.055385,0.983607,0.944615,0.104865,0.610443,1.611299,0.000299
217,180,3,3069,2072,0.596966,0.983607,0.055402,0.983607,0.944598,0.104895,0.610255,1.611795,0.0003
218,180,3,3067,2074,0.596577,0.983607,0.055436,0.983607,0.944564,0.104956,0.60988,1.612788,0.000301
219,180,3,3066,2075,0.596382,0.983607,0.055453,0.983607,0.944547,0.104987,0.609692,1.613284,0.000303
220,180,3,3065,2076,0.596188,0.983607,0.05547,0.983607,0.94453,0.105018,0.609504,1.613782,0.000303
221,180,3,3064,2077,0.595993,0.983607,0.055487,0.983607,0.944513,0.105048,0.609316,1.614279,0.000304
222,180,3,3063,2078,0.595798,0.983607,0.055504,0.983607,0.944496,0.105079,0.609128,1.614777,0.000305
223,180,3,3061,2080,0.595409,0.983607,0.055538,0.983607,0.944462,0.10514,0.608753,1.615773,0.000305
224,180,3,3060,2081,0.595215,0.983607,0.055556,0.983607,0.944444,0.105171,0.608565,1.616272,0.000307
225,180,3,3057,2084,0.594631,0.983607,0.055607,0.983607,0.944393,0.105263,0.608002,1.61777,0.000307
226,180,3,3055,2086,0.594242,0.983607,0.055641,0.983607,0.944359,0.105325,0.607626,1.61877,0.000307
