@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
208,388,0,7562,465,0.942071,1,0.048805,1,0.951195,0.093068,0.944742,1.058491,0
209,388,0,7561,466,0.941946,1,0.048811,1,0.951189,0.093079,0.944623,1.058624,0
210,388,0,7560,467,0.941821,1,0.048817,1,0.951183,0.09309,0.944504,1.058757,0
211,388,0,7559,468,0.941697,1,0.048823,1,0.951177,0.093101,0.944385,1.05889,0
212,388,0,7558,469,0.941572,1,0.04883,1,0.95117,0.093113,0.944266,1.059023,0
213,388,0,7556,471,0.941323,1,0.048842,1,0.951158,0.093135,0.944029,1.05929,0
214,388,0,7555,472,0.941198,1,0.048848,1,0.951152,0.093146,0.94391,1.059423,0
215,388,0,7554,473,0.941074,1,0.048854,1,0.951146,0.093157,0.943791,1.059557,0
216,388,0,7553,474,0.940949,1,0.04886,1,0.95114,0.093168,0.943672,1.05969,0
217,388,0,7552,475,0.940825,1,0.048866,1,0.951134,0.09318,0.943553,1.059824,0
218,388,0,7551,476,0.9407,1,0.048873,1,0.951127,0.093191,0.943434,1.059957,0
219,388,0,7550,477,0.940576,1,0.048879,1,0.951121,0.093202,0.943316,1.060091,0
220,388,0,7549,478,0.940451,1,0.048885,1,0.951115,0.093213,0.943197,1.060224,0
221,388,0,7548,479,0.940326,1,0.048891,1,0.951109,0.093224,0.943078,1.060358,0
222,388,0,7547,480,0.940202,1,0.048897,1,0.951103,0.093236,0.942959,1.060491,0
223,388,0,7546,481,0.940077,1,0.048903,1,0.951097,0.093247,0.94284,1.060625,0
224,388,0,7545,482,0.939953,1,0.04891,1,0.95109,0.093258,0.942721,1.060759,0
225,388,0,7544,483,0.939828,1,0.048916,1,0.951084,0.093269,0.942602,1.060893,0
226,388,0,7543,484,0.939704,1,0.048922,1,0.951078,0.09328,0.942484,1.061026,0
227,388,0,7541,486,0.939454,1,0.048934,1,0.951066,0.093303,0.942246,1.061294,0
228,388,0,7540,487,0.93933,1,0.04894,1,0.95106,0.093314,0.942127,1.061428,0
229,388,0,7539,488,0.939205,1,0.048947,1,0.951053,0.093325,0.942008,1.061562,0
230,388,0,7538,489,0.939081,1,0.048953,1,0.951047,0.093337,0.941889,1.061696,0
231,388,0,7537,490,0.938956,1,0.048959,1,0.951041,0.093348,0.941771,1.06183,0
232,388,0,7536,491,0.938831,1,0.048965,1,0.951035,0.093359,0.941652,1.061964,0
233,388,0,7535,492,0.938707,1,0.048971,1,0.951029,0.09337,0.941533,1.062098,0
234,388,0,7534,493,0.938582,1,0.048978,1,0.951022,0.093381,0.941414,1.062232,0
235,388,0,7533,494,0.938458,1,0.048984,1,0.951016,0.093393,0.941295,1.062366,0
236,388,0,7531,496,0.938209,1,0.048996,1,0.951004,0.093415,0.941058,1.062634,0
237,388,0,7530,497,0.938084,1,0.049002,1,0.950998,0.093426,0.940939,1.062768,0
238,388,0,7529,498,0.937959,1,0.049008,1,0.950992,0.093438,0.94082,1.062903,0
239,388,0,7528,499,0.937835,1,0.049015,1,0.950985,0.093449,0.940701,1.063037,0
240,388,0,7527,500,0.93771,1,0.049021,1,0.950979,0.09346,0.940582,1.063171,0
241,388,0,7525,502,0.937461,1,0.049033,1,0.950967,0.093483,0.940345,1.06344,0
242,388,0,7524,503,0.937336,1,0.049039,1,0.950961,0.093494,0.940226,1.063574,0
243,388,0,7523,504,0.937212,1,0.049046,1,0.950954,0.093505,0.940107,1.063709,0
244,388,0,7522,505,0.937087,1,0.049052,1,0.950948,0.093517,0.939988,1.063843,0
245,388,0,7520,507,0.936838,1,0.049064,1,0.950936,0.093539,0.93975,1.064112,0
246,388,0,7519,508,0.936714,1,0.04907,1,0.95093,0.09355,0.939632,1.064247,0
247,388,0,7518,509,0.936589,1,0.049077,1,0.950923,0.093562,0.939513,1.064381,0
248,388,0,7516,511,0.93634,1,0.049089,1,0.950911,0.093584,0.939275,1.064651,0
249,388,0,7515,512,0.936215,1,0.049095,1,0.950905,0.093595,0.939156,1.064786,0
250,388,0,7513,514,0.935966,1,0.049108,1,0.950892,0.093618,0.938919,1.065055,0
251,388,0,7512,515,0.935842,1,0.049114,1,0.950886,0.093629,0.9388,1.06519,0
252,388,0,7510,517,0.935592,1,0.049126,1,0.950874,0.093652,0.938562,1.06546,0
253,388,0,7509,518,0.935468,1,0.049133,1,0.950867,0.093663,0.938443,1.065595,0
254,388,0,7508,519,0.935343,1,0.049139,1,0.950861,0.093675,0.938324,1.065729,0
255,388,0,7507,520,0.935219,1,0.049145,1,0.950855,0.093686,0.938206,1.065864,0
256,388,0,7505,522,0.934969,1,0.049157,1,0.950843,0.093708,0.937968,1.066135,0
257,388,0,7504,523,0.934845,1,0.049164,1,0.950836,0.09372,0.937849,1.06627,0
258,388,0,7503,524,0.93472,1,0.04917,1,0.95083,0.093731,0.93773,1.066405,0
259,388,0,7502,525,0.934596,1,0.049176,1,0.950824,0.093742,0.937611,1.06654,0
260,388,0,7501,526,0.934471,1,0.049182,1,0.950818,0.093754,0.937493,1.066675,0
261,388,0,7500,527,0.934347,1,0.049189,1,0.950811,0.093765,0.937374,1.06681,0
262,388,0,7499,528,0.934222,1,0.049195,1,0.950805,0.093776,0.937255,1.066946,0
263,388,0,7498,529,0.934097,1,0.049201,1,0.950799,0.093788,0.937136,1.067081,0
264,388,0,7497,530,0.933973,1,0.049207,1,0.950793,0.093799,0.937017,1.067216,0
265,388,0,7496,531,0.933848,1,0.049214,1,0.950786,0.09381,0.936898,1.067352,0
266,388,0,7495,532,0.933724,1,0.04922,1,0.95078,0.093822,0.93678,1.067487,0
267,388,0,7494,533,0.933599,1,0.049226,1,0.950774,0.093833,0.936661,1.067622,0
268,388,0,7493,534,0.933475,1,0.049232,1,0.950768,0.093844,0.936542,1.067758,0
269,388,0,7492,535,0.93335,1,0.049239,1,0.950761,0.093856,0.936423,1.067893,0
270,388,0,7491,536,0.933225,1,0.049245,1,0.950755,0.093867,0.936304,1.068029,0
271,388,0,7490,537,0.933101,1,0.049251,1,0.950749,0.093879,0.936185,1.068165,0
272,388,0,7489,538,0.932976,1,0.049257,1,0.950743,0.09389,0.936067,1.0683,0
273,388,0,7488,539,0.932852,1,0.049264,1,0.950736,0.093901,0.935948,1.068436,0
274,388,0,7487,540,0.932727,1,0.04927,1,0.95073,0.093913,0.935829,1.068571,0
